Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,228.392,120.48,131.617,120.518,229.138,115.353,130.244,118.259,
1.63018e+09,228.392,120.437,131.62,120.472,229.138,115.353,130.244,118.259,
1.63018e+09,228.393,120.408,131.62,120.472,229.13,115.799,130.531,118.494,
1.63018e+09,228.393,120.37,131.624,120.403,229.13,115.799,130.531,118.494,
1.63018e+09,228.393,120.321,131.626,120.353,229.13,115.799,130.531,118.494,
1.63018e+09,228.393,120.321,131.626,120.353,229.13,115.799,130.531,118.494,
1.63018e+09,228.394,120.183,131.63,120.212,229.13,115.799,130.531,118.494,
1.63018e+09,228.394,120.093,131.632,120.122,229.13,115.799,130.531,118.494,
1.63018e+09,228.394,120.093,131.632,120.122,229.13,115.799,130.531,118.494,
1.63018e+09,228.395,119.878,131.634,120.019,229.13,115.799,130.531,118.494,
1.63018e+09,228.395,119.878,131.636,119.904,229.1,116.155,130.75,118.649,
1.63018e+09,228.396,119.606,131.639,119.63,229.1,116.155,130.75,118.649,
1.63018e+09,228.397,119.443,131.639,119.63,229.1,116.155,130.75,118.649,
1.63018e+09,228.397,119.259,131.641,119.466,229.1,116.155,130.75,118.649,
1.63018e+09,228.398,119.06,131.644,119.08,229.1,116.155,130.75,118.649,
1.63018e+09,228.4,118.848,131.645,118.867,229.1,116.155,130.75,118.649,
1.63018e+09,228.4,118.848,131.645,118.867,229.1,116.155,130.75,118.649,
1.63018e+09,228.404,118.382,131.647,118.399,229.1,116.155,130.75,118.649,
1.63018e+09,228.406,118.124,131.647,118.399,229.1,116.155,130.75,118.649,
1.63018e+09,228.406,118.124,131.647,118.139,229.1,116.155,130.75,118.649,
1.63018e+09,228.412,117.569,131.647,117.582,229.024,116.302,130.885,118.607,
1.63018e+09,228.417,117.277,131.647,117.582,229.024,116.302,130.885,118.607,
1.63018e+09,228.421,116.981,131.645,116.991,229.024,116.302,130.885,118.607,
1.63018e+09,228.426,116.682,131.645,116.991,229.024,116.302,130.885,118.607,
1.63018e+09,228.426,116.682,131.643,116.691,229.024,116.302,130.885,118.607,
1.63018e+09,228.438,116.064,131.638,116.07,229.024,116.302,130.885,118.607,
1.63018e+09,228.446,115.737,131.638,116.07,229.024,116.302,130.885,118.607,
1.63018e+09,228.446,115.737,131.634,115.742,228.918,116.247,130.95,118.373,
1.63018e+09,228.463,115.073,131.625,115.075,228.918,116.247,130.95,118.373,
1.63018e+09,228.472,114.742,131.625,115.075,228.918,116.247,130.95,118.373,
1.63018e+09,228.482,114.41,131.613,114.41,228.918,116.247,130.95,118.373,
1.63018e+09,228.493,114.075,131.606,114.073,228.918,116.247,130.95,118.373,
1.63018e+09,228.493,114.075,131.606,114.073,228.918,116.247,130.95,118.373,
1.63018e+09,228.518,113.403,131.59,113.398,228.918,116.247,130.95,118.373,
1.63018e+09,228.531,113.071,131.581,113.065,228.918,116.247,130.95,118.373,
1.63018e+09,228.531,113.071,131.581,113.065,228.918,116.247,130.95,118.373,
1.63018e+09,228.56,112.414,131.56,112.405,228.918,116.247,130.95,118.373,
1.63018e+09,228.56,112.414,131.56,112.405,228.78,115.907,130.928,117.861,
1.63018e+09,228.576,112.084,131.548,112.073,228.78,115.907,130.928,117.861,
1.63018e+09,228.611,111.418,131.522,111.404,228.78,115.907,130.928,117.861,
1.63018e+09,228.63,111.085,131.507,111.07,228.78,115.907,130.928,117.861,
1.63018e+09,228.63,111.085,131.507,111.07,228.78,115.907,130.928,117.861,
1.63018e+09,228.67,110.436,131.476,110.418,228.78,115.907,130.928,117.861,
1.63018e+09,228.691,110.113,131.476,110.418,228.78,115.907,130.928,117.861,
1.63018e+09,228.691,110.113,131.459,110.094,228.648,115.394,130.857,117.183,
1.63018e+09,228.738,109.454,131.421,109.431,228.648,115.394,130.857,117.183,
1.63018e+09,228.763,109.113,131.421,109.431,228.648,115.394,130.857,117.183,
1.63018e+09,228.79,108.764,131.378,108.738,228.648,115.394,130.857,117.183,
1.63018e+09,228.819,108.406,131.378,108.738,228.648,115.394,130.857,117.183,
1.63018e+09,228.819,108.406,131.355,108.379,228.648,115.394,130.857,117.183,
1.63018e+09,228.879,107.688,131.303,107.658,228.648,115.394,130.857,117.183,
1.63018e+09,228.879,107.688,131.303,107.658,228.53,114.716,130.741,116.346,
1.63018e+09,228.944,106.981,131.247,106.949,228.53,114.716,130.741,116.346,
1.63018e+09,228.978,106.634,131.218,106.6,228.53,114.716,130.741,116.346,
1.63018e+09,228.978,106.634,131.218,106.6,228.53,114.716,130.741,116.346,
1.63018e+09,229.05,105.956,131.155,105.919,228.53,114.716,130.741,116.346,
1.63018e+09,229.087,105.624,131.155,105.919,228.53,114.716,130.741,116.346,
1.63018e+09,229.126,105.296,131.122,105.586,228.53,114.716,130.741,116.346,
1.63018e+09,229.126,105.296,131.087,105.256,228.53,114.716,130.741,116.346,
1.63018e+09,229.207,104.661,131.016,104.619,228.53,114.716,130.741,116.346,
1.63018e+09,229.249,104.345,130.978,104.301,228.53,114.716,130.741,116.346,
1.63018e+09,229.293,104.037,130.939,103.992,228.442,113.813,130.547,115.285,
1.63018e+09,229.293,104.037,130.939,103.992,228.442,113.813,130.547,115.285,
1.63018e+09,229.383,103.442,130.857,103.394,228.442,113.813,130.547,115.285,
1.63018e+09,229.383,103.442,130.857,103.394,228.442,113.813,130.547,115.285,
1.63018e+09,229.43,103.156,130.815,103.107,228.442,113.813,130.547,115.285,
1.63018e+09,229.525,102.626,130.727,102.574,228.442,113.813,130.547,115.285,
1.63018e+09,229.525,102.626,130.727,102.574,228.398,112.839,130.334,114.157,
1.63018e+09,229.624,102.144,130.637,102.09,228.398,112.839,130.334,114.157,
1.63018e+09,229.675,101.927,130.59,101.872,228.398,112.839,130.334,114.157,
1.63018e+09,229.675,101.927,130.59,101.872,228.398,112.839,130.334,114.157,
1.63018e+09,229.775,101.569,130.497,101.512,228.398,112.839,130.334,114.157,
